1901  |010001 |R     And *|002402.0+383437 |M         |  5.8    |  15.2      |            |V |53820.      |     |   409.2            |38   |S3,5e-S8,8e(M7e) |HIP   00002|
101035|310383 |V0383 Cyg  |202858.2+340806 |CWB:      | 10.60   |  11.14     |            |V |37298.125   |     |     4.612211       |35   |                 |00782 00601|
104877|310386 |V0386 Cyg  |211440.4+414259 |DCEP      |  9.25   |   9.97     |            |V |42777.188   |     |     5.257606       |29   |F5-G1Ib          |08632 01142|
104371|310389 |V0389 Cyg *|210838.9+301220 |*         |  5.55   |   5.71     |            |V |            |     |                    |     |B9Vp(Si)         |01256 01182|
95816 |310401 |V0401 Cyg *|192920.3+302429 |EW/KE     | 10.64   |  11.17     |  11.13     |V |43835.259   |     |     0.5827220      |     |F0               |00001 04427|
99276 |310402 |V0402 Cyg *|200907.8+370907 |DCEP      |  9.53   |  10.22     |            |V |41698.635   |     |     4.364836       |30   |G0III            |08300 01260|
108183|310413 |V0413 Cyg  |215505.2+542902 |LB        | 12.4    |  13.2      |            |p |            |     |                    |     |C5,4(N3)         |01280 06566|
100214|310444 |V0444 Cyg *|201932.4+384354 |EA/WR     |  7.92   |   8.22     |   8.06     |V |41164.332   |     |     4.212424       |20  *|O6+WN5.5         |07149 01283|
99021 |310448 |V0448 Cyg *|200609.9+352310 |EB/SD     |  7.90   |   8.72     |   8.40     |V |16361.107   |     |     6.5197162      |     |O9.5e+B1Ib-II    |08916 08953|
104564|310459 |V0459 Cyg  |211054.4+490831 |DCEP      | 10.27   |  10.99     |            |V |36808.656   |     |     7.25125        |29   |F8               |03157 01141|
107129|310460 |V0460 Cyg  |214201.1+353037 |SRB       |  5.57   |   7.0      |            |V |            |     |   180.          :  |     |C6,4(N1)         |09125 08953|
100193|310470 |V0470 Cyg *|201921.7+405317 |ELL/DM    |  8.53   |   8.55     |   8.545    |V |42283.860   |     |     1.873142       |     |B2+B2            |08917 BD   |
98955 |310477 |V0477 Cyg *|200527.7+315818 |EA/DM     |  8.50   |   9.34     |   8.69     |V |44189.2639  |     |     2.3469906      |07   |A3V+F5V          |00001 01296|
100227|310478 |V0478 Cyg *|201938.8+382009 |EA/DM     |  8.63   |   9.04     |   9.02     |V |41602.724   |     |     2.8808994      |16  *|O9.5Vp+B0V       |08920 BD   |
98411 |310482 |V0482 Cyg *|195942.6+335928 |RCB       | 11.8    |< 15.5      |            |p |            |     |                    |     |                 |03662 01299|
99887 |310495 |V0495 Cyg  |201558.3+350053 |DCEP      | 12.2    |  12.7      |            |p |28419.278   |     |     6.72379        |17   |                 |00782 00601|
103241|310520 |V0520 Cyg *|205457.5+473202 |DCEP      | 10.53   |  11.11     |            |V |43670.714   |     |     4.049068       |23   |G0               |00001 08637|
105369|310532 |V0532 Cyg *|212032.9+452803 |DCEPS     |  8.85   |   9.30     |            |V |41706.559   |     |     3.283612       |44   |F5               |08300 02344|
106754|310538 |V0538 Cyg *|213728.1+514545 |DCEP      | 10.20   |  10.73     |            |V |42772.924   |     |     6.118961       |33   |                 |08632 01304|
98165 |310548 |V0548 Cyg *|195658.3+544758 |EA/SD:    |  8.54   |   9.29     |   8.62     |V |44456.4958  |     |     1.805233       |20  *|A1V+F7           |00001 02354|
102195|310568 |V0568 Cyg  |204222.3+352722 |GCAS      |  6.40   |   6.68     |            |V |            |     |                    |     |B2IV-VeV         |      09128|
99675 |310695 |V0695 Cyg *|201337.9+464429 |EA/GS/D   |  3.73   |   3.89     |            |V |41470.0     |     |  3784.3            |02   |K4Iab+B4IV-V     |09130 BD   |
101341|310729 |V0729 Cyg *|203222.4+411819 |EB/D/GS   |  9.05   |   9.37     |   9.29     |V |40413.796   |     |     6.5977915      |     |O7fIa+O8         |07162 03853|
100582|310744 |V0744 Cyg  |202355.5+561452 |LB        | 11.7    |  13.1      |            |p |            |     |                    |     |C4-5,3(N)        |01320 01320|
97845 |310819 |V0819 Cyg  |195301.3+474828 |BCEP:     |  6.26   |   6.30     |            |V |            |     |     0.3775      :  |     |B0.5IIIp         |02602 BD   |
103632|310832 |V0832 Cyg *|205949.6+473115 |GCAS      |  4.49   |   4.88     |            |V |            |     |                    |     |B1.5Venn         |02602 BD   |
105437|310836 |V0836 Cyg *|212123.6+354411 |EB/KE     |  8.57   |   9.23     |   8.77     |V |44853.4903  |     |     0.6534122      |     |A0V              |09137 08953|
96596 |310924 |V0924 Cyg *|193811.6+322922 |DCEPS     | 10.56   |  10.85     |            |V |43066.075   |     |     5.571472       |40   |F6               |08632 04266|
97151 |310973 |V0973 Cyg  |194449.0+404301 |SRB       |  7.75   |   8.6      |            |B |            |     |    40.          :  |     |M3IIIa           |03500 08953|
99525 |311042 |V1042 Cyg *|201153.5+361151 |WR        |  8.06   |   8.16     |            |V |            |     |                    |     |WC8(+OB)         |04301 BD   |
104263|311061 |V1061 Cyg *|210720.5+520258 |EA/D      |  9.4    |   9.9      |   9.5      |p |26355.233   |     |     2.346656       |07   |F8               |03835 08953|
105562|311070 |V1070 Cyg  |212248.6+405557 |SRB       |  6.5    |   8.5      |            |V |            |     |    73.5            |     |M7III            |09000 08953|
105739|311073 |V1073 Cyg *|212500.4+334115 |EW/KE     |  8.23   |   8.61     |   8.57     |V |38672.5816  |     |     0.7858597      |     |A3Vm             |03794 BD   |
96620 |311143 |V1143 Cyg *|193841.2+545826 |EA/DM     |  5.85   |   6.37     |   6.06     |V |42212.7651  |     |     7.6407613      |02   |F5V+F5V          |00001 BD   |
97439 |311154 |V1154 Cyg  |194815.5+430737 |CEP       |  8.95   |   9.37     |            |V |37706.721   |     |     4.925537       |31   |G2               |08053 09151|
99648 |311183 |V1183 Cyg  |201321.5+374444 |LB        | 10.5    |  11.7      |            |p |            |     |                    |     |M6               |09150 09150|
96292 |311264 |V1264 Cyg  |193443.9+435645 |ACV       |  6.48   |   6.67     |            |V |40848.258   |     |     1.84534        |40   |B9p(Si-Cr-Sr)    |00001 BD   |
96988 |311276 |V1276 Cyg  |194249.1+291954 |DSCTC     |  6.50   |   6.53     |            |V |            |     |     0.088          |     |F3III            |06255 06183|
105269|311334 |V1334 Cyg *|211922.2+381415 |DCEPS     |  5.77   |   5.96     |            |V |40124.533   |     |     3.332816       |50   |F2Ib             |09016 BD   |
107140|311339 |V1339 Cyg  |214208.4+454557 |SRB       |  5.9    |   7.1      |            |V |            |     |    35.          :  |     |M3-M6            |05422 08953|
96919 |311351 |V1351 Cyg  |194204.2+552748 |LB        |  6.33   |   6.55     |            |V |            |     |                    |     |M5IIIa           |05840 BD   |
98298 |311357 |V1357 Cyg *|195821.7+351206 |ELL+XF    |  8.72   |   8.93     |   8.88     |V |41561.22    |     |     5.599824       |     |O9.7IabpeV       |09020 07267|
98778 |311362 |V1362 Cyg  |200341.6+362532 |E:        |  8.09   |   8.21     |            |V |            |     |     7.          :  |     |B5II:nea         |06034 BD   |
99672 |311372 |V1372 Cyg *|201336.3+533934 |ACV       |  7.33   |   7.39     |            |V |            |     |    18.2            |     |A4p(Cr)          |09023 BD   |
103655|311396 |V1396 Cyg *|210005.3+400413 |UV+BY:    | 11.4    |  11.65     |            |B |            |     |                    |     |M3Ve             |06035 06936|
104573|311425 |V1425 Cyg *|211101.8+551956 |EB/KE:    |  7.7    |(  0.45    )|(  0.31    )|V |40400.944   |     |     1.252387       |     |B9+A0            |06508 08953|
106628|311427 |V1427 Cyg *|213551.7+475443 |GCAS      |  9.10   |   9.19     |            |V |            |     |                    |     |B3eq             |06509 06511|
99848 |311488 |V1488 Cyg *|201528.3+474251 |EA/GS/D   |  3.90   |   4.14     |            |V |41256.96    |     |  1147.4            |02   |K5Iab+B4IV-V     |06506 BD   |
97472 |311507 |V1507 Cyg *|194841.9+292408 |E         |  6.92   |   7.04     |   7.01     |V |43760.37    |     |    27.9705         |     |B8II-IIIep       |07747 BD   |
97630 |311509 |V1509 Cyg *|195034.0+384321 |LB        |  5.08   |   5.4      |            |V |            |     |                    |     |M2IIIa           |01371 BD   |
98906 |311513 |V1513 Cyg *|200502.2+542603 |UV        | 13.29   |  13.49     |            |B |            |     |                    |     |M3Ve             |09055 09055|
107983|311578 |V1578 Cyg *|215234.1+471344 |INA       | 10.09   |  10.24     |            |V |            |     |                    |     |A0eq             |09061 07766|
100250|311584 |V1584 Cyg *|201956.0+465014 |ACV       |  6.48   |(  0.04    )|            |V |41153.246   |     |     1.132854       |     |B9p(Si)          |07946 BD   |
107856|311619 |V1619 Cyg  |215105.0+393212 |ACV       |  6.17   |(  0.01    )|            |V |            |     |    20.70           |     |B8IIIp(Hg-Mn)    |07851 BD   |
99303 |311624 |V1624 Cyg *|200925.6+365023 |SXARI     |  4.91   |   4.97     |            |V |43699.12    |     |     0.70           |     |B3VeV            |09067 BD   |
99770 |311644 |V1644 Cyg  |201432.0+364823 |DSCTC     |  4.94   |   4.97     |            |V |            |     |     0.031          |     |A2V              |08254 BD   |
102724|311661 |V1661 Cyg *|204856.3+460651 |ACYG      |  4.81   |   4.87     |            |V |            |     |                    |     |B3eaIa           |08213 BD   |
96362 |311671 |V1671 Cyg *|193532.0+311636 |SXARI     |  7.45   |   7.46     |            |V |44107.24    |     |     9.35           |     |B2Vp             |08747 BD   |
98572 |311675 |V1675 Cyg  |200121.9+431339 |INSB      |  8.4    |   9.1      |            |p |            |     |                    |     |M2               |08432 08432|
99002 |311676 |V1676 Cyg *|200557.3+354718 |WR        |  6.75   |   6.84     |            |V |            |     |                    |     |WN5+O9.5Ia       |08213 BD   |
99769 |311679 |V1679 Cyg  |201431.8+363940 |WR        |  5.99   |   6.5      |            |K |            |     |                    |     |WC6-7+Be         |07306 BD   |
100289|311685 |V1685 Cyg  |202028.3+412152 |INA       | 10.58   |  10.72     |            |V |            |     |                    |     |B2e              |03309 04002|
100287|311687 |V1687 Cyg  |202028.0+435116 |WR        |  4.0    |(  2.5     )|            |K |            |     |                    |     |WC7p+O5          |03478 BD   |
102088|311696 |V1696 Cyg *|204121.6+523515 |*         | 10.30   |(  0.06    )|            |V |38626.237   |     |     4.3174         |     |WN7.5            |03541 03499|
104029|311719 |V1719 Cyg *|210432.9+504703 |RRC       |  7.95   |   8.33     |            |V |43776.715   |     |     0.267299       |49   |F5III            |09180 BD   |
104290|311720 |V1720 Cyg *|210740.1+485119 |ELL:      |  7.77   |   7.79     |   7.79     |V |42692.557   |     |     0.248331       |     |G5III            |08517 BD   |
95556 |311741 |V1741 Cyg  |192609.1+361904 |ACV       |  4.60   |(  0.02    )|            |U |41451.03    |     |     0.68674        |     |B9p(Si)          |08488 BD   |
96198 |311743 |V1743 Cyg  |193341.6+491544 |SRB:      |  5.96   |(  0.18    )|            |V |            |     |    40.          :  |     |M4.5III          |08755 BD   |
96480 |311744 |V1744 Cyg *|193652.2+301930 |ACV:      |  7.5    |(  0.04  U )|            |V |44100.28    |     |    12.46           |40   |B9               |08747 BD   |
96530 |311745 |V1745 Cyg  |193729.9+293654 |DSCTC     |  7.3    |   7.34     |            |V |            |     |     0.0534         |     |A3V              |08756 BD   |
98425 |311746 |V1746 Cyg *|195955.2+370234 |GCAS+BCEP |  5.19   |(  0.07    )|            |V |            |     |                    |     |B3IV-Ve          |08663 BD   |
94013 |311762 |V1762 Cyg  |190825.8+522533 |RS        |  5.81   |   6.03     |            |V |            |     |                    |     |                 |67258 BD   |
96467 |311764 |V1764 Cyg  |193642.6+275303 |RS        |  7.69   |(  0.15    )|            |V |            |     |                    |     |                 |67261 BD   |
97485 |311765 |V1765 Cyg  |194850.6+332614 |EB/GS+ACYG|  6.44   |(  0.16    )|            |V |            |     |                    |     |                 |67263 BD   |
98863 |311768 |V1768 Cyg  |200436.2+321307 |ACYG      |  5.56   |   5.70     |            |V |            |     |                    |     |                 |67271 BD   |
99377 |311769 |V1769 Cyg  |201014.2+361035 |EA/D/WR   |  7.99   |   8.09     |            |V |            |     |                    |     |                 |67274 BD   |
99546 |311770 |V1770 Cyg  |201206.5+382118 |E:/WR     |  7.48   |   7.52     |            |V |            |     |                    |     |                 |67275 BD   |
100142|311773 |V1773 Cyg  |201849.7+461920 |ELL       |  6.44   |(  0.05    )|            |V |            |     |                    |     |                 |67283 BD   |
102953|311792 |V1792 Cyg  |205130.9+375922 |ELL       |  7.29   |(  0.09    )|            |V |            |     |                    |     |                 |67001 BD   |
103144|311794 |V1794 Cyg  |205353.6+442311 |FKCOM     |  7.23   |(  0.17    )|            |V |            |     |                    |     |                 |67327 67326|
104214|311803 |V1803 Cyg  |210653.9+384458 |BY        |  5.19   |   5.27     |            |V |            |     |                    |     |                 |67336 BD   |
105186|311809 |V1809 Cyg  |211827.2+435645 |ELL       |  4.98   |   5.09     |            |V |            |     |                    |     |                 |67352 67352|
96003 |311817 |V1817 Cyg  |193113.6+554355 |RS:       |  6.37   |(  0.05    )|            |V |            |     |                    |     |                 |68094 BD   |
96862 |311818 |V1818 Cyg  |194119.9+290840 |EA:       |  8.68   |   8.96     |            |B |            |     |                    |     |                 |68095 BD   |
102764|311862 |V1862 Cyg  |204916.2+331347 |SR        | 13.3    |  15.9      |            |B |            |     |                    |     |                 |68103 68103|
103968|311898 |V1898 Cyg  |210353.8+461950 |EA/DM     |  7.71   |   8.15     |            |V |            |     |                    |     |                 |68366 BD   |
96310 |311919 |V1919 Cyg  |193456.1+334744 |LB        |  6.66   |   6.73     |            |V |            |     |                    |     |                 |69103 BD   |
103732|311931 |V1931 Cyg  |210110.9+460921 |E+BE      |  5.33   |   5.48     |            |V |            |     |                    |     |                 |69117 BD   |
105733|311934 |V1934 Cyg  |212455.4+491923 |ACV       |  6.51   |(  0.02    )|            |U |            |     |                    |     |                 |69120 BD   |
108845|311942 |V1942 Cyg  |220256.7+443900 |ACV       |  5.47   |(  0.05    )|            |U |            |     |                    |     |                 |69128 BD   |
96295 |311966 |V1966 Cyg  |193445.2+303059 |E:/PN     |  9.95   |  10.04     |            |V |            |     |                    |     |                 |71189 BD   |
97235 |311967 |V1967 Cyg  |194542.9+301526 |SRB       |  7.43   |   7.83     |            |V |            |     |                    |     |                 |71094 BD   |
103828|311981 |V1981 Cyg  |210224.2+444728 |SRB       |  7.5    |   8.1      |            |B |            |     |                    |     |                 |71209 BD   |
99031 |312008 |V2008 Cyg  |200621.8+355821 |RS:       |  5.36   |(  0.05    )|            |V |            |     |                    |     |                 |72073 BD   |
99580 |312011 |V2011 Cyg  |201233.1+401605 |*         |  7.93   |(  0.07    )|            |B |            |     |                    |     |                 |72074 BD   |
101138|312014 |V2014 Cyg  |203003.5+485706 |BCEP:     |  4.86   |(  0.03  b )|            |B |            |     |                    |     |                 |72045 BD   |
101475|312015 |V2015 Cyg  |203354.8+464138 |ACV       |  5.62   |(  0.02  b )|            |B |            |     |                    |     |                 |72045 BD   |
100586|312031 |V2031 Cyg  |202351.0+382934 |EA        |  8.53   |   8.67     |            |V |            |     |                    |     |                 |73135 73135|
108198|312075 |V2075 Cyg  |215514.5+442507 |RS        |  7.46   |(  0.36    )|            |V |            |     |                    |     |                 |73005 BD   |
94743 |312077 |V2077 Cyg  |191644.5+503848 |E:        |  9.16   |   9.31     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
95187 |312078 |V2078 Cyg  |192151.4+283958 |BY:       | 11.34   |  11.65     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
95543 |312079 |V2079 Cyg  |192601.2+450047 |ACV:      |  7.00   |   7.06     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
95611 |312080 |V2080 Cyg  |192648.0+500844 |EA        |  7.46   |   7.87     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
95691 |312081 |V2081 Cyg  |192749.0+504413 |CEP:      |  8.69   |   8.75     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
95833 |312082 |V2082 Cyg  |192930.1+361715 |ELL       |  6.72   |   6.77     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
96011 |312083 |V2083 Cyg  |193116.4+472852 |EA        |  6.94   |   7.18     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
96189 |312084 |V2084 Cyg  |193329.8+360119 |DSCTC     |  7.41   |   7.46     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
96533 |312085 |V2085 Cyg  |193732.2+545728 |LB        |  7.29   |   7.40     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
96687 |312086 |V2086 Cyg  |193924.9+295529 |LB:       |  8.20   |   8.31     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
96872 |312087 |V2087 Cyg  |194127.5+471941 |LB        |  7.23   |   7.37     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
96966 |312088 |V2088 Cyg  |194236.2+282053 |DSCTC:    |  8.33   |   8.39     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
96989 |312089 |V2089 Cyg  |194249.3+550137 |SRB       |  8.20   |   8.35     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
97142 |312090 |V2090 Cyg  |194438.2+342451 |LB        |  6.32   |   6.73     |            |V |            |     |                    |     |                 |HIP   HIP  |
97501 |312091 |V2091 Cyg  |194903.0+295258 |LB:       |  8.34   |   8.59     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
97584 |312092 |V2092 Cyg  |195004.1+323825 |LPB       |  8.20   |   8.24     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
97651 |312093 |V2093 Cyg  |195046.9+374935 |LB        |  6.00   |   6.40     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
98028 |312094 |V2094 Cyg  |195512.1+463956 |ACV       |  7.70   |   7.79     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
98156 |312095 |V2095 Cyg  |195650.2+441616 |ACV:      |  7.86   |   7.94     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
98121 |312096 |V2096 Cyg  |195631.5+534704 |SRD       |  7.98   |   8.09     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
98289 |312097 |V2097 Cyg  |195813.7+342522 |LPB       |  7.68   |   7.71     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
98283 |312098 |V2098 Cyg  |195810.6+423139 |LB        |  8.22   |   8.42     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
98422 |312099 |V2099 Cyg  |195952.5+315049 |SRB:      |  8.15   |   8.24     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
98379 |312100 |V2100 Cyg  |195915.4+520321 |LPB:      |  6.05   |   6.11     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
98424 |312101 |V2101 Cyg  |195953.8+520859 |LB        |  6.74   |   7.06     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
98603 |312102 |V2102 Cyg  |200140.2+400145 |LB        |  9.94   |  10.49     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
98635 |312103 |V2103 Cyg  |200201.3+293509 |BE        |  9.09   |   9.21     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
98611 |312104 |V2104 Cyg  |200145.5+573907 |IA        |  7.63   |   7.76     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
98729 |312105 |V2105 Cyg *|200311.6+315510 |ACYG:     |  8.07   |   8.17     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
98902 |312106 |V2106 Cyg  |200502.3+521721 |LB        |  8.42   |   8.61     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
99246 |312107 |V2107 Cyg  |200845.8+371413 |EB        |  8.57   |   8.75     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
99279 |312108 |V2108 Cyg  |200911.8+335512 |EB        |  7.86   |   8.01     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
99252 |312109 |V2109 Cyg  |200850.4+485439 |DSCT      |  7.48   |   7.66     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
99370 |312110 |V2110 Cyg  |201009.4+450100 |LPB       |  7.71   |   7.79     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
99415 |312111 |V2111 Cyg  |201038.2+335121 |LPB       |  7.62   |   7.65     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
99403 |312112 |V2112 Cyg  |201032.9+522306 |LB        |  7.34   |   7.61     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
99953 |312113 |V2113 Cyg  |201648.2+322247 |BE        |  7.09   |   7.26     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
100051|312114 |V2114 Cyg  |201754.5+340525 |LB        |  6.92   |   7.19     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
100140|312115 |V2115 Cyg  |201848.6+505350 |LB:       |  8.52   |   8.63     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
100242|312116 |V2116 Cyg  |201949.8+294337 |SXARI:    |  6.71   |   6.75     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
100308|312117 |V2117 Cyg  |202039.2+430737 |SXARI:    |  8.95   |   9.15     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
100548|312118 |V2118 Cyg  |202318.2+404533 |ACYG:     |  7.12   |   7.20     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
100574|312119 |V2119 Cyg  |202344.4+372835 |BE        |  5.74   |   5.85     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
100744|312120 |V2120 Cyg  |202532.8+544103 |GCAS      |  7.13   |   7.34     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
100859|312121 |V2121 Cyg *|202702.3+492300 |RRAB:     |  5.75   |   5.84     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
101068|312122 |V2122 Cyg  |202920.8+502737 |ACV:      |  7.58   |   7.62     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
101411|312123 |V2123 Cyg  |203305.1+313925 |BE        |  7.71   |   7.85     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
101412|312124 |V2124 Cyg  |203306.6+542725 |LB        |  6.80   |   6.90     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
101474|312125 |V2125 Cyg  |203354.2+351503 |LC        |  4.67   |   4.78     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
101439|312126 |V2126 Cyg  |203327.7+504100 |EB:       |  9.01   |   9.10     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
101569|312127 |V2127 Cyg  |203506.2+333309 |ACV:      |  8.17   |   8.22     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
101632|312128 |V2128 Cyg  |203555.6+373727 |LB:       |  8.65   |   8.77     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
101862|312129 |V2129 Cyg  |203828.6+605507 |DSCTC     |  8.37   |   8.44     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
101949|312130 |V2130 Cyg  |203933.3+403447 |SXARI:    |  6.02   |   6.04     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
102397|312131 |V2131 Cyg  |204458.5+402442 |LB        |  8.21   |   8.47     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
102457|312132 |V2132 Cyg  |204542.0+461149 |LB        |  8.51   |   8.74     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
102524|312133 |V2133 Cyg  |204636.0+545235 |EA        |  8.44   |   8.75     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
102622|312134 |V2134 Cyg  |204743.3+431612 |EB        |  8.32   |   8.49     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
102700|312135 |V2135 Cyg  |204832.8+535422 |BE        |  8.17   |   8.29     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
102827|312136 |V2136 Cyg  |204954.6+463941 |E:        |  6.30   |   6.38     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
103013|312137 |V2137 Cyg  |205214.7+354405 |LB:       |  7.82   |   7.93     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
103126|312138 |V2138 Cyg  |205339.9+410258 |ACV:      |  7.55   |   7.61     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
103277|312139 |V2139 Cyg  |205523.1+401800 |BE        |  7.12   |   7.28     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
103312|312140 |V2140 Cyg  |205549.8+472504 |ACYG:     |  5.65   |   5.84     |            |V |            |     |                    |     |                 |HIP   HIP  |
103476|312141 |V2141 Cyg  |205753.2+444717 |LB        |  7.11   |   7.38     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
103645|312142 |V2142 Cyg  |205958.8+322944 |SRB       |  6.85   |   6.95     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
103667|312143 |V2143 Cyg  |210016.2+333039 |LB:       |  9.24   |   9.36     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
103700|312144 |V2144 Cyg  |210049.9+463443 |GCAS:     |  7.12   |   7.27     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
103873|312145 |V2145 Cyg  |210250.0+383415 |LB        |  8.48   |   8.65     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
104130|312146 |V2146 Cyg  |210549.1+301302 |SRA       |  8.45   |   8.94     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
104196|312147 |V2147 Cyg  |210636.9+483740 |ACV:      |  8.82   |   8.89     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
104483|312148 |V2148 Cyg  |210958.6+453009 |EA        |  6.52   |   6.69     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
105010|312149 |V2149 Cyg  |211609.6+423227 |GCAS      |  8.77   |   8.99     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
105162|312150 |V2150 Cyg *|211810.9+303522 |EW:       |  8.09   |   8.19     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
105230|312151 |V2151 Cyg  |211856.3+541241 |NL:       | 12.08   |  12.89     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
105448|312152 |V2152 Cyg  |212129.5+415358 |ACV:      |  8.94   |   9.00     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
105565|312153 |V2153 Cyg  |212251.1+404150 |BE        |  7.52   |   7.62     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
105584|312154 |V2154 Cyg  |212308.3+483108 |EA        |  7.85   |   8.24     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
105699|312155 |V2155 Cyg  |212430.3+552200 |GCAS      |  7.55   |   7.80     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
105741|312156 |V2156 Cyg  |212502.4+442706 |BE        |  8.96   |   9.04     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
105811|312157 |V2157 Cyg  |212547.0+364003 |ACYG:     |  5.87   |   5.92     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
105846|312158 |V2158 Cyg  |212617.6+355021 |LB        |  7.57   |   7.78     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
105866|312159 |V2159 Cyg  |212628.4+491649 |ACV:      |  7.87   |   7.96     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
105963|312160 |V2160 Cyg  |212733.0+340129 |BY:       | 11.02   |  11.19     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
106009|312161 |V2161 Cyg  |212814.9+475714 |LPB       |  8.03   |   8.08     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
106079|312162 |V2162 Cyg  |212914.9+442017 |BE        |  7.56   |   7.67     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
106145|312163 |V2163 Cyg  |213000.9+452939 |BE        |  6.89   |   7.02     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
106211|312164 |V2164 Cyg  |213047.0+474012 |LB:       |  8.02   |   8.15     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
106476|312165 |V2165 Cyg  |213355.4+504504 |EA        |  8.73   |   8.92     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
106620|312166 |V2166 Cyg  |213544.5+294444 |BE        |  8.11   |   8.23     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
